zipcode,city,state
68458,"Filley (township)",NE
68047,Flournoy,NE
68062,Flournoy,NE
68733,Flournoy,NE
68044,Fontanelle,NE
68765,Foster,NE
68713,Francis,NE
68730,Frankfort,NE
68726,Frenchtown,NE
68735,Frenchtown,NE
68623,"Fullerton (township)",NE
68638,"Fullerton (township)",NE
68710,Galena,NE
68770,Galena,NE
69163,Gandy,NE
68045,Garfield,NE
68726,Garfield,NE
68735,Garfield,NE
68764,Garfield,NE
68788,Garfield,NE
68822,Garfield,NE
68874,Garfield,NE
68632,Garrison,NE
68640,"Genoa (township)",NE
68361,Glengary,NE
68406,Glengary,NE
68416,Glengary,NE
68938,"Glenvil (township)",NE
68941,"Glenvil (township)",NE
68342,Glenwood,NE
68415,Glenwood,NE
68845,Glenwood,NE
68847,Glenwood,NE
68735,Golden,NE
68742,Golden,NE
68764,Golden,NE
68766,Golden,NE
68365,"Grafton (township)",NE
68979,"Grafton (township)",NE
68601,"Grand Prairie",NE
68631,"Grand Prairie",NE
68642,"Grand Prairie",NE
68653,"Grand Prairie",NE
68642,Granville,NE
68644,Granville,NE
68734,Grattan,NE
68763,Grattan,NE
68842,"Greeley Center",NE
68003,Green,NE
68017,Green,NE
68033,Green,NE
68713,"Green Valley",NE
68780,"Green Valley",NE
68719,Gross,NE
68322,Hamilton,NE
68361,Hamilton,NE
68436,Hamilton,NE
68444,Hamilton,NE
69040,Hamlet,NE
69045,Hamlet,NE
68301,Hanover,NE
68310,Hanover,NE
68331,Hanover,NE
68357,Hanover,NE
68422,Hanover,NE
68901,Hanover,NE
68925,Hanover,NE
68941,Hanover,NE
68377,Harbine,NE
68944,"Harvard (township)",NE
68813,Hayes,NE
68924,Hayes,NE
68959,Hayes,NE
69358,Henry,NE
68718,Herrick,NE
68730,Herrick,NE
68328,Highland,NE
68331,Highland,NE
68901,Highland,NE
68955,Highland,NE
68718,Hill,NE
68760,Hill,NE
68310,Holmesville,NE
68310,Holt,NE
68328,Holt,NE
68331,Holt,NE
68341,Holt,NE
68422,Holt,NE
68713,"Holt Creek",NE
68301,Hooker,NE
68357,Hooker,NE
68751,Hooker,NE
68757,Hooker,NE
68031,"Hooper (township)",NE
68044,"Hooper (township)",NE
68072,"Hooper (township)",NE
68820,"Howard City",NE
68631,"Humphrey (township)",NE
68642,"Humphrey (township)",NE
68971,Huntley,NE
68025,Inglewood,NE
68901,"Inland (township)",NE
68944,"Inland (township)",NE
68954,"Inland (township)",NE
68735,"Inman (township)",NE
68742,"Inman (township)",NE
68763,"Inman (township)",NE
68766,"Inman (township)",NE
68763,Iowa,NE
68766,Iowa,NE
68318,"Island Grove",NE
68381,"Island Grove",NE
68466,"Island Grove",NE
68729,Jefferson,NE
68783,Jefferson,NE
68789,Jefferson,NE
68640,Joliet,NE
68642,Joliet,NE
68644,Joliet,NE
68647,Joliet,NE
68711,Josie,NE
68379,Julian,NE
68955,"Juniata (township)",NE
68883,"Kenesaw (township)",NE
68955,"Kenesaw (township)",NE
68956,"Kenesaw (township)",NE
68813,Kilfoil,NE
68822,Kilfoil,NE
68825,Kilfoil,NE
68856,Kilfoil,NE
68064,"King Lake",NE
68735,Lake,NE
68601,Lakeview,NE
69023,Lamar,NE
68123,"La Platte",NE
68901,Leicester,NE
68944,Leicester,NE
68954,Leicester,NE
68980,Leicester,NE
68064,Leshara,NE
68025,"Leshara (township)",NE
68041,"Leshara (township)",NE
68064,"Leshara (township)",NE
68073,"Leshara (township)",NE
68933,Lewis,NE
68944,Lewis,NE
68975,Lewis,NE
68979,Lewis,NE
68309,"Liberty (township)",NE
68381,"Liberty (township)",NE
68466,"Liberty (township)",NE
68822,Lillian,NE
68874,Lillian,NE
68718,Lindy,NE
68001,"Linwood (township)",NE
