zipcode,city,state
37411,Ridgeside,TN
37076,"Rural Hill",TN
37122,"Rural Hill",TN
37072,"Shackle Island",TN
37075,"Shackle Island",TN
37343,Soddy-daisy,TN
37379,Soddy-daisy,TN
37384,Soddy-daisy,TN
37030,"South Carthage",TN
38547,"South Carthage",TN
37311,"South Cleveland",TN
37323,"South Cleveland",TN
37353,"South Cleveland",TN
37615,Spurgeon,TN
37663,Spurgeon,TN
38463,"St. Joseph",TN
38469,"St. Joseph",TN
38481,"St. Joseph",TN
37774,"Tellico Village",TN
37064,"Thompson's Station",TN
37179,"Thompson's Station",TN
38343,"Three Way",TN
